RestaurantName,ZipCode,InspectionDate,Score,Address,FacilityID,ProcessDescription
Senior Care of Onion Creek,78748,12/02/2016,100,"1700 ONION CREEK PKWY
AUSTIN, TX 78748
(30.138456, -97.802612)",10530004,Routine Inspection
SV - Orange Leaf Frozen Yogurt,78745,11/03/2015,95,"5207 BRODIE LN Unit 105
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",11289389,Routine Inspection
Seoul Asian Market,78751,02/18/2016,70,"5610 N LAMAR BLVD Bldg B
AUSTIN, TX 78751
(30.325227, -97.72681)",10137430,Routine Inspection
SAO Coffee Shop,78723,07/13/2015,100,"1345 PHILOMENA ST
AUSTIN, TX 78723
(30.302176, -97.707804)",11271838,Routine Inspection
Shipley Donuts,78717,06/21/2016,93,"10019 W PARMER LN Bldg 100
AUSTIN, TX 78717
(30.488949, -97.771848)",10233685,Routine Inspection
SV - IM Thai Cuisine,78745,03/16/2017,72,"5207 BRODIE LN Unit 200
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",10495246,Routine Inspection
Rutland Market,78758,12/20/2017,83,"900 RUTLAND DR
AUSTIN, TX 78758
(30.365936, -97.698318)",10028448,Routine Inspection
See's Candy Shop,78759,04/06/2016,98,"10710 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.398661, -97.746468)",11119596,Routine Inspection
Royal Jelly,78752,08/15/2017,98,"704 W ST JOHNS AVE
AUSTIN, TX 78752
(30.339023, -97.717016)",11394638,Routine Inspection
Shoal Creek Saloon,78703,01/19/2017,98,"909 N LAMAR BLVD
AUSTIN, TX 78703
(30.274449, -97.75251)",2800778,Routine Inspection
Savory Spice Shop,78759,04/19/2016,98,"10000 RESEARCH BLVD SB Unit 129
AUSTIN, TX 78759
(30.392352, -97.746845)",10658566,Routine Inspection
Sam's Club #6453 Produce & Groceries,78759,07/28/2016,90,"9700 N CAPITAL OF TEXAS HWY SB
AUSTIN, TX 78759
(30.390522, -97.742236)",2803420,Routine Inspection
Schlotzsky's Deli,78745,01/04/2016,97,"111 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.193108, -97.779336)",2801183,Routine Inspection
Shangri-La,78702,03/16/2017,98,"1016 E 6TH ST
AUSTIN, TX 78702
(30.264816, -97.731679)",10192211,Routine Inspection
Santos Taqueria,78744,06/22/2017,81,"1719 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.188906, -97.767163)",11479879,Routine Inspection
Seton Medical Center-Cafeteria,78705,12/19/2016,92,"1201 W 38TH ST
AUSTIN, TX 78705
(30.306154, -97.745218)",2800304,Routine Inspection
Seton Northwest Hospital,78759,12/12/2017,96,"11113 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.40482, -97.74501)",2800291,Routine Inspection
SV - Jenny Craig Weight Loss Center #1699,78745,05/04/2017,99,"5601 BRODIE LN Unit 900
SUNSET VALLEY, TX 78745
(30.227053, -97.821892)",11258814,Routine Inspection
Sap's Fine Thai Cuisine,78756,03/20/2017,82,"5800 BURNET RD
AUSTIN, TX 78756
(30.333377, -97.740025)",11072787,Routine Inspection
Salvation Army  (Austin Shelter),78721,01/09/2017,93,"4613 TANNEHILL LN
AUSTIN, TX 78721
(30.284423, -97.67074)",2801962,Routine Inspection
SV - Doc's Backyard,78745,03/09/2016,90,"5207 BRODIE LN Unit 100
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",10058183,Routine Inspection
SV - Mama Fu's ,78745,05/24/2017,83,"5400 BRODIE LN Unit 1200
SUNSET VALLEY, TX 78745
(30.227718, -97.82159)",10517284,Routine Inspection
Sawyer and Company,78702,04/21/2015,97,"4827 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.251693, -97.701799)",11189159,Routine Inspection
Sage Cafe,78704,08/15/2017,92,"2810 S CONGRESS AVE
AUSTIN, TX 78704
(30.234133, -97.75742)",11374884,Routine Inspection
Santa Rita #1,78705,09/30/2015,88,"1206 W 38TH ST
AUSTIN, TX 78705
(30.306225, -97.745377)",2802336,Routine Inspection
SWOOP Events,78702,08/08/2017,93,"3012 GONZALES ST
AUSTIN, TX 78702
(30.25927, -97.706786)",10413782,Routine Inspection
Sam's Club #8259 (Bakery),78748,02/02/2018,100,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153976, -97.791688)",10626768,Routine Inspection
S3MPER FI LLC,78748,08/10/2017,96,"9909 MANCHACA RD
AUSTIN, TX 78748
(30.173404, -97.823912)",11646511,Routine Inspection
SV - Doc's Backyard,78745,01/19/2018,90,"5207 BRODIE LN Unit 100
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",10058183,Routine Inspection
S & S Food Mart,78753,12/02/2016,100,"9405 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.35811, -97.687356)",10578780,Routine Inspection
Saigon Cafe,78734,10/17/2016,71,"5000 HUDSON BEND RD Unit B
AUSTIN, TX 78734
(30.412377, -97.926997)",11363962,Routine Inspection
SV - Stouthaus Coffee Pub,78745,03/13/2017,90,"4715 S LAMAR BLVD NB Unit 102
SUNSET VALLEY, TX 78745
(30.232917, -97.810822)",11199256,Routine Inspection
Seoul Restaurant,78745,03/19/2015,71,"6400 S 1ST ST
AUSTIN, TX 78745
(30.200184, -97.785895)",2801818,Routine Inspection
SV - Barnes & Noble Booksellers,78745,11/05/2015,96,"5601 BRODIE LN Unit 300
SUNSET VALLEY, TX 78745
(30.227053, -97.821892)",2801109,Routine Inspection
Salty Sow,78722,04/08/2016,90,"1917 MANOR RD
AUSTIN, TX 78722
(30.283939, -97.721299)",10745858,Routine Inspection
Saltgrass Steak House,78759,01/31/2018,93,"10614 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.397686, -97.746568)",2802215,Routine Inspection
Salvation Pizza,78705,09/15/2017,82,"624 W 34TH ST
AUSTIN, TX 78705
(30.300794, -97.740681)",10934440,Routine Inspection
Shop N Carry #1,78745,03/18/2016,100,"8422 S CONGRESS AVE
AUSTIN, TX 78745
(30.173253, -97.785179)",10550892,Routine Inspection
School in the Hills,78732,02/08/2016,88,"2900 N QUINLAN PARK RD Unit 400
AUSTIN, TX 78732
(30.368684, -97.893093)",10168145,Routine Inspection
Royal Blue Grocery,78701,02/06/2017,91,"51 RAINEY ST Unit 120
AUSTIN, TX 78701
(30.256896, -97.739482)",11159730,Routine Inspection
Sam's Bar-B-Q,78702,06/08/2017,93,"2000 E 12TH ST
AUSTIN, TX 78702
(30.273958, -97.718761)",2800190,Routine Inspection
Shiner's Saloon,78701,03/23/2017,96,"422 CONGRESS AVE Unit D
AUSTIN, TX 78701
(30.266942, -97.743212)",10166446,Routine Inspection
Shandeez Grill,78729,06/08/2016,85,"8863 ANDERSON MILL RD Unit 109
AUSTIN, TX 78729
(30.454131, -97.773111)",10547395,Routine Inspection
Rowe Lane Elementary,78660,02/06/2017,100,"3112 SPEIDEL DR
PFLUGERVILLE, TX 78660
(30.47651, -97.562943)",2803028,Routine Inspection
Salata,78759,07/31/2015,87,"10515 N MOPAC EXPY NB
AUSTIN, TX 78759
(30.392147, -97.733029)",11105285,Routine Inspection
Shipley Donuts,78717,01/06/2017,92,"10019 W PARMER LN Bldg 100
AUSTIN, TX 78717
(30.488949, -97.771848)",10233685,Routine Inspection
Sala and Betty,78751,11/28/2017,83,"5201 AIRPORT BLVD
AUSTIN, TX 78751
(30.313199, -97.715277)",11288618,Routine Inspection
Sao Paulo's Restaurate,78705,01/07/2016,95,"2809 SAN JACINTO BLVD
AUSTIN, TX 78705
(30.29149, -97.735145)",2801963,Routine Inspection
Rudy's Country Store and BBQ,78726,06/20/2016,98,"7709 N FM 620 RD
AUSTIN, TX 78726
(30.410912, -97.850354)",2802147,Routine Inspection
SV - BJ's Restaurant & Brewhouse,78745,01/07/2016,98,"5207 BRODIE LN Unit 300
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",10029239,Routine Inspection
Salty Sow,78722,11/03/2016,97,"1917 MANOR RD
AUSTIN, TX 78722
(30.283939, -97.721299)",10745858,Routine Inspection
Scenic Brook Food Mart,78735,09/22/2015,90,"7216 W SH 71
AUSTIN, TX 78735
(30.236656, -97.877996)",2803458,Routine Inspection
Savory Spice Shop,78759,06/10/2015,100,"10000 RESEARCH BLVD SB Unit 129
AUSTIN, TX 78759
(30.392352, -97.746845)",10658566,Routine Inspection
Salty Sow,78722,02/25/2015,76,"1917 MANOR RD
AUSTIN, TX 78722
(30.283939, -97.721299)",10745858,Routine Inspection
Sam's Club #8259,78748,01/15/2016,96,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153976, -97.791688)",10626822,Routine Inspection
Sandy's,78704,08/02/2016,88,"603 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.258645, -97.750915)",2800646,Routine Inspection
Rowe Lane Elementary,78660,08/22/2016,98,"3112 SPEIDEL DR
PFLUGERVILLE, TX 78660
(30.47651, -97.562943)",2803028,Routine Inspection
Santos Taqueria,78751,07/17/2017,88,"4511 AIRPORT BLVD
AUSTIN, TX 78751
(30.303849, -97.716007)",11479895,Routine Inspection
Santorini Cafe,78753,03/07/2016,94,"11800 N LAMAR BLVD Bldg 1
AUSTIN, TX 78753
(30.387577, -97.683646)",10880915,Routine Inspection
Salata,78759,08/09/2017,97,"10515 N MOPAC EXPY NB
AUSTIN, TX 78759
(30.392147, -97.733029)",11105285,Routine Inspection
Saint Michael's Catholic Academy Dining Hall,78735,03/09/2017,96,"3000 BARTON CREEK BLVD
AUSTIN, TX 78735
(30.287628, -97.874347)",10648762,Routine Inspection
Russell's Bakery and Coffee Bar,78731,08/07/2017,90,"3339 HANCOCK DR
AUSTIN, TX 78731
(30.332917, -97.760131)",11643596,Routine Inspection
Seton Medical Center-Cafeteria,78705,04/15/2015,100,"1201 W 38TH ST
AUSTIN, TX 78705
(30.306154, -97.745218)",2800304,Routine Inspection
Scoreboard Sports Bar & Grill,78750,09/15/2017,82,"6507 JESTER BLVD Bunit 105
AUSTIN, TX 78750
(30.370209, -97.800817)",11394731,Routine Inspection
Saint Michael's Catholic Academy Dining Hall,78735,09/15/2015,93,"3000 BARTON CREEK BLVD
AUSTIN, TX 78735
(30.287628, -97.874347)",10648762,Routine Inspection
Savory Spice Shop,78759,06/09/2015,100,"10000 RESEARCH BLVD SB Unit 129
AUSTIN, TX 78759
(30.392352, -97.746845)",10658566,Routine Inspection
Sarku Japan,78746,06/09/2016,95,"2901 S CAPITAL OF TEXAS HWY NB Unit VC03
AUSTIN, TX 78746
(30.255443, -97.810066)",2801813,Routine Inspection
Salvation Pizza/Durham Trading Partners X,78701,02/24/2016,71,"51 RAINEY ST Unit 103
AUSTIN, TX 78701
(30.256896, -97.739482)",11253125,Routine Inspection
Royal Jelly,78752,11/02/2016,95,"704 W ST JOHNS AVE
AUSTIN, TX 78752
(30.339023, -97.717016)",11394638,Routine Inspection
Shady Springs Party Barn,78617,09/16/2016,86,"9401 SHERMAN RD
AUSTIN, TX 78617
(30.227361, -97.666892)",2800696,Routine Inspection
Salata,78759,03/12/2015,95,"10515 N MOPAC EXPY NB
AUSTIN, TX 78759
(30.392147, -97.733029)",11105285,Routine Inspection
Shandeez Grill,78729,12/19/2016,97,"8863 ANDERSON MILL RD Unit 109
AUSTIN, TX 78729
(30.454131, -97.773111)",10547395,Routine Inspection
SAO Coffee Shop,78723,01/06/2016,100,"1345 PHILOMENA ST
AUSTIN, TX 78723
(30.302176, -97.707804)",11271838,Routine Inspection
Seton Northwest Coffee Shop,78759,06/15/2017,99,"11113 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.40482, -97.74501)",11399164,Routine Inspection
Shiner's Saloon,78701,03/28/2016,82,"422 CONGRESS AVE Unit D
AUSTIN, TX 78701
(30.266942, -97.743212)",10166446,Routine Inspection
San Juanita's Tacos,78745,01/10/2017,77,"4619 S CONGRESS AVE
AUSTIN, TX 78745
(30.215303, -97.768761)",11415852,Routine Inspection
Ruby's Bar-B-Q,78705,04/24/2015,97,"512 W 29TH ST
AUSTIN, TX 78705
(30.295218, -97.742433)",2800507,Routine Inspection
Sam's Club #6453 Bakery,78759,04/03/2017,100,"9700 N CAPITAL OF TEXAS HWY SB
AUSTIN, TX 78759
(30.390522, -97.742236)",2803921,Routine Inspection
Schlotzsky's,78704,10/03/2017,92,"218 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.263429, -97.757663)",10004385,Routine Inspection
Seton Medical Center-Cafeteria,78705,05/16/2016,89,"1201 W 38TH ST
AUSTIN, TX 78705
(30.306154, -97.745218)",2800304,Routine Inspection
Sam's Club #8259-Permits,78748,07/28/2017,100,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153976, -97.791688)",10678343,Routine Inspection
Rudy's Country Store and BBQ,78726,07/13/2017,91,"7709 N FM 620 RD
AUSTIN, TX 78726
(30.410912, -97.850354)",2802147,Routine Inspection
Salvation Army  (Austin Shelter),78721,07/05/2016,90,"4613 TANNEHILL LN
AUSTIN, TX 78721
(30.284423, -97.67074)",2801962,Routine Inspection
Sellers Beverages LLC,78701,01/04/2018,93,"213 W 4TH ST
AUSTIN, TX 78701
(30.266737, -97.745446)",11622663,Routine Inspection
Saccones Pizza & Subs,78726,08/18/2015,93,"11416 N FM 620 RD
AUSTIN, TX 78726
(30.45377, -97.82757)",10220308,Routine Inspection
SV - Cost Plus World Market,78745,03/27/2015,87,"5601 BRODIE LN Unit 1100
SUNSET VALLEY, TX 78745
(30.227053, -97.821892)",10003517,Routine Inspection
Seton Healthcare- Dell Children's Center,78723,12/11/2015,90,"4900 MUELLER BLVD
AUSTIN, TX 78723
(30.302549, -97.704957)",10029465,Routine Inspection
SV - Stouthaus Coffee Pub,78745,10/27/2015,97,"4715 S LAMAR BLVD NB Unit 102
SUNSET VALLEY, TX 78745
(30.232917, -97.810822)",11199256,Routine Inspection
Sam's Club #6188 - Meat Market,78717,10/06/2016,100,"10901 LAKELINE MALL DR
AUSTIN, TX 78717
(30.474402, -97.796047)",11293639,Routine Inspection
Russian Bistro NaZdorovye,78701,05/11/2017,73,"307 E 5TH ST
AUSTIN, TX 78701
(30.266283, -97.740149)",10770529,Routine Inspection
See's Candy Shop,78759,10/03/2016,99,"10710 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.398661, -97.746468)",11119596,Routine Inspection
Shake Shack South Lamar Austin,78704,10/27/2016,98,"1100 S LAMAR BLVD Unit 2100
AUSTIN, TX 78704
(30.255454, -97.761872)",11315175,Routine Inspection
SV - BJ's Restaurant & Brewhouse,78745,01/18/2018,93,"5207 BRODIE LN Unit 300
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",10029239,Routine Inspection
SV - Tarka Indian Kitchen,78745,06/01/2016,93,"5207 BRODIE LN Unit 120
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",10333486,Routine Inspection
Ruth Barron Elementary School,78660,02/04/2016,100,"14850 HARRIS RIDGE BLVD
AUSTIN, TX 78660
(30.424035, -97.647262)",10815885,Routine Inspection
Scenic Brook Food Mart,78735,08/09/2017,93,"7216 W SH 71
AUSTIN, TX 78735
(30.236656, -97.877996)",2803458,Routine Inspection
School in the Hills,78732,05/24/2017,100,"2900 N QUINLAN PARK RD Unit 400
AUSTIN, TX 78732
(30.368684, -97.893093)",10168145,Routine Inspection
Rudy's Country Store and BBQ,78746,05/16/2016,93,"2451 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78746
(30.263083, -97.816129)",2801090,Routine Inspection
Scruffy's Convenient Store,78701,02/19/2016,96,"307 E 6TH ST
AUSTIN, TX 78701
(30.26728, -97.74004)",2801370,Routine Inspection
San Francisco Bakery Cafe,78757,08/01/2016,89,"2900 W ANDERSON LN Bldg L
AUSTIN, TX 78757
(30.359579, -97.737925)",2800759,Routine Inspection
Salvation Army  (Austin Shelter),78721,08/02/2017,91,"4613 TANNEHILL LN
AUSTIN, TX 78721
(30.284423, -97.67074)",2801962,Routine Inspection
Sam's Club #6188 - Deli,78717,09/28/2017,98,"10901 LAKELINE MALL DR
AUSTIN, TX 78717
(30.474402, -97.796047)",11293632,Routine Inspection
Sam's Club #6453 Cafe,78759,07/28/2016,98,"9700 N CAPITAL OF TEXAS HWY SB
AUSTIN, TX 78759
(30.390522, -97.742236)",2800884,Routine Inspection
Salvation Pizza,78705,03/11/2015,90,"624 W 34TH ST
AUSTIN, TX 78705
(30.300794, -97.740681)",10934440,Routine Inspection
Sam's Club #6453 Produce & Groceries,78759,09/17/2015,100,"9700 N CAPITAL OF TEXAS HWY SB
AUSTIN, TX 78759
(30.390522, -97.742236)",2803420,Routine Inspection
Salt & Time Butcher Shop and Salumeria ,78702,06/17/2016,86,"1912 E 7TH ST Unit A
AUSTIN, TX 78702
(30.262272, -97.721066)",10863629,Routine Inspection
Saint Genevieve,78758,08/17/2017,96,"11500 ROCK ROSE AVE Unit D
AUSTIN, TX 78758
(30.401164, -97.722738)",11487558,Routine Inspection
Sellers Beverages LLC,78701,06/07/2017,91,"213 W 4TH ST
AUSTIN, TX 78701
(30.266737, -97.745446)",11622663,Routine Inspection
"Schlotzsky's Stores, LLC",78753,09/06/2017,95,"500 CANYON RIDGE DR Bldg G
AUSTIN, TX 78753
(30.403174, -97.672214)",10004379,Routine Inspection
Rutland Food Store,78758,12/22/2016,92,"1747 RUTLAND DR
AUSTIN, TX 78758
(30.377273, -97.710083)",10036187,Routine Inspection
SV - Barnes & Noble Booksellers,78745,04/16/2015,100,"5601 BRODIE LN Unit 300
SUNSET VALLEY, TX 78745
(30.227053, -97.821892)",2801109,Routine Inspection
Ryan Sanders Sports Services,78744,10/19/2017,89,"5400 JIMMY CLAY DR
AUSTIN, TX 78744
(30.185636, -97.732823)",11612024,Routine Inspection
Sam's Club #8259 (Meat and Produce),78748,04/23/2015,91,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153976, -97.791688)",10626704,Routine Inspection
SV - Jenny Craig Weight Loss Center #1699,78745,11/15/2016,99,"5601 BRODIE LN Unit 900
SUNSET VALLEY, TX 78745
(30.227053, -97.821892)",11258814,Routine Inspection
Select Mart,78758,05/06/2015,81,"1925 RUTLAND DR Bldg B
AUSTIN, TX 78758
(30.379183, -97.712889)",2803986,Routine Inspection
Santa Rita Tex Mex Cantina,78749,05/18/2015,85,"5900 W SLAUGHTER LN Bunit 550
AUSTIN, TX 78749
(30.200841, -97.879006)",10259300,Routine Inspection
Sam's Club #6453 Sample Stations,78759,09/17/2015,97,"9700 N CAPITAL OF TEXAS HWY SB
AUSTIN, TX 78759
(30.390522, -97.742236)",10408633,Routine Inspection
"Rotten Bunch Wine Bar & Kitchen, The",78717,08/10/2016,80,"14900 AVERY RANCH BLVD Bunit 100
AUSTIN, TX 78717
(30.497655, -97.777084)",11427110,Routine Inspection
Serasana,78746,02/28/2017,93,"3801 N CAPITAL OF TEXAS HWY NB Bunit 120
AUSTIN, TX 78746
(30.336731, -97.805146)",11545605,Routine Inspection
Shepherd's Market,78704,06/07/2016,95,"3708 SOUTHRIDGE DR
AUSTIN, TX 78704
(30.232035, -97.777363)",2803908,Routine Inspection
Sarah's Mediterranean Grill & Market,78756,09/06/2016,91,"5222 BURNET RD Unit 500
AUSTIN, TX 78756
(30.324341, -97.739514)",11117923,Routine Inspection
Sam's Club #8259 (Bakery),78748,01/15/2016,97,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153976, -97.791688)",10626768,Routine Inspection
Sam's Club #6453/Meat & Deli,78759,09/17/2015,97,"9700 N CAPITAL OF TEXAS HWY SB
AUSTIN, TX 78759
(30.390522, -97.742236)",2803920,Routine Inspection
Seoul Restaurant,78745,10/28/2015,85,"6400 S 1ST ST
AUSTIN, TX 78745
(30.200184, -97.785895)",2801818,Routine Inspection
SPUN ice cream - Outside Shipping Container,78758,12/11/2017,98,"11920 DOMAIN DR
AUSTIN, TX 78758
(30.40557, -97.720877)",11725946,Routine Inspection
Shake Shack South Lamar Austin,78704,10/29/2015,96,"1100 S LAMAR BLVD Unit 2100
AUSTIN, TX 78704
(30.255454, -97.761872)",11315175,Routine Inspection
Sarah's Mediterranean Grill & Market,78756,03/10/2016,88,"5222 BURNET RD Unit 500
AUSTIN, TX 78756
(30.324341, -97.739514)",11117923,Routine Inspection
Sam's Club #6188 - Grocery,78717,10/07/2015,100,"10901 LAKELINE MALL DR
AUSTIN, TX 78717
(30.474402, -97.796047)",11293685,Routine Inspection
Shop N Carry #1,78745,05/04/2017,99,"8422 S CONGRESS AVE
AUSTIN, TX 78745
(30.173253, -97.785179)",10550892,Routine Inspection
Salt & Time Butcher Shop and Salumeria ,78702,12/27/2016,88,"1912 E 7TH ST Unit A
AUSTIN, TX 78702
(30.262272, -97.721066)",10863629,Routine Inspection
Sam's Club #8259-Permits,78748,04/23/2015,88,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153976, -97.791688)",10678343,Routine Inspection
Russell's Bistro,78731,10/02/2015,92,"1601 W 38TH ST
AUSTIN, TX 78731
(30.308741, -97.74985)",10987982,Routine Inspection
Sam's Club #6188 - Deli,78717,10/06/2016,100,"10901 LAKELINE MALL DR
AUSTIN, TX 78717
(30.474402, -97.796047)",11293632,Routine Inspection
Shipley Do-Nuts,78745,01/13/2017,99,"8213 BRODIE LN Unit 116
AUSTIN, TX 78745
(30.201015, -97.838563)",10004890,Routine Inspection
Sam's Mini Mart,78723,08/17/2017,88,"5210 MANOR RD
AUSTIN, TX 78723
(30.299912, -97.686021)",10473655,Routine Inspection
School in the Hills,78732,02/14/2017,89,"2900 N QUINLAN PARK RD Unit 400
AUSTIN, TX 78732
(30.368684, -97.893093)",10168145,Routine Inspection
Rutland Market,78758,03/24/2015,73,"900 RUTLAND DR
AUSTIN, TX 78758
(30.365936, -97.698318)",10028448,Routine Inspection
SV - Which Wich,78745,07/21/2017,84,"5207 BRODIE LN Unit 210
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",11561971,Routine Inspection
Rudy's Country Store,78759,08/21/2015,96,"11570 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.413727, -97.746293)",2800924,Routine Inspection
Sawyer and Company,78702,11/10/2015,94,"4827 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.251693, -97.701799)",11189159,Routine Inspection
Saltgrass Steak House,78759,04/07/2016,83,"10614 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.397686, -97.746568)",2802215,Routine Inspection
Searsucker,78701,12/22/2017,90,"415 COLORADO ST
AUSTIN, TX 78701
(30.267221, -97.744577)",10944826,Routine Inspection
Shady Springs Party Barn,78617,04/28/2017,97,"9401 SHERMAN RD
AUSTIN, TX 78617
(30.227361, -97.666892)",2800696,Routine Inspection
Shenanigans Nightclub,78729,05/08/2015,91,"13233 POND SPRINGS RD
AUSTIN, TX 78729
(30.445998, -97.779318)",2802920,Routine Inspection
SV - Mighty Fine Burgers Fries Shakes,78745,12/15/2016,96,"5601 BRODIE LN Unit 1300
SUNSET VALLEY, TX 78745
(30.227053, -97.821892)",10226738,Routine Inspection
S-H Donuts,78723,08/26/2015,100,"5313 MANOR RD
AUSTIN, TX 78723
(30.300732, -97.685406)",10451981,Routine Inspection
SV - BJ's Restaurant & Brewhouse,78745,07/13/2015,91,"5207 BRODIE LN Unit 300
SUNSET VALLEY, TX 78745
(30.231596, -97.818902)",10029239,Routine Inspection
Salvation Army  (Austin Shelter),78721,01/05/2016,100,"4613 TANNEHILL LN
AUSTIN, TX 78721
(30.284423, -97.67074)",2801962,Routine Inspection
Sanchez Elementary,78702,04/21/2016,96,"73 SAN MARCOS ST
AUSTIN, TX 78702
(30.258131, -97.735746)",2800261,Routine Inspection
San Francisco Bakery Cafe,78757,09/21/2017,94,"2900 W ANDERSON LN Bldg L
AUSTIN, TX 78757
(30.359579, -97.737925)",2800759,Routine Inspection
Seton SW Healthcare,78737,04/13/2015,93,"7900 FM 1826 RD
AUSTIN, TX 78737
(30.22696, -97.88951)",2802976,Routine Inspection
Samsung Austin Semiconductor- A2/Compass Group,78754,01/19/2017,100,"12100 SAMSUNG BLVD
AUSTIN, TX 78754
(30.372294, -97.63412)",10038665,Routine Inspection
"Schlotzsky's Stores, LLC",78753,04/20/2016,90,"500 CANYON RIDGE DR Bldg G
AUSTIN, TX 78753
(30.403174, -97.672214)",10004379,Routine Inspection
Ruth's Chris Steak House,78701,03/16/2016,87,"107 W 6TH ST
AUSTIN, TX 78701
(30.268155, -97.74316)",11095928,Routine Inspection
"Sahara,The",78721,07/18/2016,94,"1413 WEBBERVILLE RD
AUSTIN, TX 78721
(30.279781, -97.681678)",10594068,Routine Inspection
Rundberg Grocery,78753,03/25/2016,91,"310 E RUNDBERG LN
AUSTIN, TX 78753
(30.360008, -97.691658)",2804007,Routine Inspection
Sawyer Food Service- Hancock,78731,08/18/2016,99,"2823 HANCOCK DR
AUSTIN, TX 78731
(30.327921, -97.749765)",10000695,Routine Inspection
Shooters Billards and Sports Bar,78726,12/20/2016,88,"11416 N FM 620 RD
AUSTIN, TX 78726
(30.45377, -97.82757)",2803085,Routine Inspection
"Saxon Pub, The",78704,08/17/2015,91,"1320 S LAMAR BLVD
AUSTIN, TX 78704
(30.253397, -97.763163)",2800222,Routine Inspection
SV - Chipotle,78745,04/07/2015,87,"5400 BRODIE LN Unit 1240
SUNSET VALLEY, TX 78745
(30.227718, -97.82159)",10192566,Routine Inspection
Seton Northwest Coffee Shop,78759,04/05/2016,94,"11113 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.40482, -97.74501)",11399164,Routine Inspection
Royal Blue Grocery,78701,07/19/2016,92,"360 NUECES ST Unit 90
AUSTIN, TX 78701
(30.267138, -97.749357)",10194815,Routine Inspection
Rowe Lane Elementary,78660,01/12/2018,100,"3112 SPEIDEL DR
PFLUGERVILLE, TX 78660
(30.47651, -97.562943)",2803028,Routine Inspection
SAC-N-PAC #1548,78652,03/19/2015,97,"2120 W FM 1626 RD
AUSTIN, TX 78652
(30.133908, -97.853949)",11082798,Routine Inspection
Satellite Bistro & Bar,78749,10/09/2017,96,"5900 W SLAUGHTER LN Bunit 400
AUSTIN, TX 78749
(30.200841, -97.879006)",10306990,Routine Inspection
Sarpino's Pizzeria,78750,07/13/2016,76,"10401 ANDERSON MILL RD
AUSTIN, TX 78750
(30.447139, -97.80562)",10461046,Routine Inspection
Rudy's Country Store,78759,09/15/2016,95,"11570 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.413727, -97.746293)",2800924,Routine Inspection
Sheraton Austin At The Capitol,78701,04/22/2016,83,"701 E 11TH ST
AUSTIN, TX 78701
(30.270817, -97.73425)",11300802,Routine Inspection
Saint Genevieve,78758,08/31/2016,91,"11500 ROCK ROSE AVE Unit D
AUSTIN, TX 78758
(30.401164, -97.722738)",11487558,Routine Inspection
See's Candy Shop,78759,10/13/2017,99,"10710 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.398661, -97.746468)",11119596,Routine Inspection
San Francisco Bakery Cafe,78757,02/21/2017,91,"2900 W ANDERSON LN Bldg L
AUSTIN, TX 78757
(30.359579, -97.737925)",2800759,Routine Inspection
Royal Blue Grocery,78701,07/15/2016,99,"51 RAINEY ST Unit 120
AUSTIN, TX 78701
(30.256896, -97.739482)",11159730,Routine Inspection
Savs Management Corporation,78728,12/27/2017,90,"14701 BURNET RD
AUSTIN, TX 78728
(30.451188, -97.695403)",11589452,Routine Inspection
Sandy's,78704,07/28/2015,92,"603 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.258645, -97.750915)",2800646,Routine Inspection
Sanchez Elementary,78702,10/27/2015,100,"73 SAN MARCOS ST
AUSTIN, TX 78702
(30.258131, -97.735746)",2800261,Routine Inspection
